Date,Close,XOM,GOLD,BAC,DE_AGRI,BA,Labels
2002-11-08,55.1,34.61,17.41,67.11,49.0,33.18,000000
2002-11-11,53.86,33.87,17.4,66.75,48.55,31.23,111111
2002-11-12,54.51,34.04,17.65,67.35,48.73,31.66,100000
2002-11-13,55.36,33.4,17.25,67.31,48.48,31.42,111110
2002-11-14,56.99,34.5,17.5,68.75,48.58,31.35,010101
2002-11-15,56.69,34.85,17.48,68.79,47.93,31.5,010010
2002-11-18,55.85,34.97,17.25,67.41,48.06,30.92,010111
2002-11-19,54.86,35.2,17.25,68.22,49.9,31.4,110101
2002-11-20,56.62,35.24,16.75,69.5,49.5,31.73,101111
2002-11-21,57.84,34.86,16.85,71.42,50.52,32.44,101001
2002-11-22,58.22,34.22,17.35,71.27,49.72,34.0,110010
2002-11-25,58.23,34.6,17.14,71.2,50.3,33.49,000001
2002-11-26,56.9,33.96,17.13,69.56,49.8,33.67,110111
2002-11-27,58.08,34.96,16.95,70.99,51.18,35.02,001000
2002-11-29,57.68,34.8,17.0,70.08,51.15,34.05,100001
2002-12-02,57.69,34.58,16.95,69.11,50.57,34.1,011101
2002-12-03,56.71,34.9,17.39,69.3,48.52,34.24,001010
2002-12-04,56.54,34.77,17.4,68.85,49.53,33.93,001000
2002-12-05,55.34,34.77,17.99,67.6,48.78,32.96,111101
2002-12-06,55.47,35.15,19.47,68.24,48.55,33.4,001000
2002-12-09,53.53,34.51,20.7,68.05,47.63,32.4,110100
2002-12-10,54.01,35.04,20.31,69.38,46.1,32.25,101111
2002-12-11,54.66,35.02,20.47,69.5,46.29,32.53,001100
2002-12-12,54.17,34.88,23.06,69.54,45.9,32.05,010000
2002-12-13,52.5,35.04,22.75,68.25,45.55,31.4,110111
2002-12-16,54.48,35.86,22.41,70.28,46.63,31.92,000010
2002-12-17,54.36,35.52,22.4,69.41,46.9,31.85,011001
2002-12-18,53.53,35.54,23.3,68.47,46.78,32.02,001101
2002-12-19,53.11,35.15,24.65,68.5,46.55,32.25,010111
2002-12-20,53.04,35.7,24.55,70.3,47.57,32.71,111011
2002-12-23,54.0,35.75,25.0,70.11,47.75,32.79,001000
2002-12-24,53.82,35.42,25.29,69.75,47.5,32.65,001100
2002-12-26,53.39,35.32,27.48,69.84,47.4,32.63,001000
2002-12-27,52.97,34.64,30.55,69.17,46.01,32.33,010111
2002-12-30,52.75,34.75,28.78,69.8,46.08,32.9,011001
2002-12-31,51.7,34.94,29.36,69.57,45.85,32.99,111111
2003-01-02,53.72,35.47,29.9,70.68,47.42,33.88,111001
2003-01-03,53.79,35.5,32.5,70.24,46.86,34.18,111110
2003-01-06,54.77,36.38,32.81,71.25,47.08,34.13,100100
2003-01-07,55.8,35.15,31.77,71.36,46.22,33.3,001001
2003-01-08,54.24,35.0,33.33,71.07,46.0,33.5,110111
2003-01-09,55.81,35.74,32.54,72.0,46.3,33.9,100000
2003-01-10,55.92,35.24,31.7,71.8,45.77,33.85,100101
2003-01-13,56.39,35.1,30.35,72.38,45.0,34.3,110100
2003-01-14,56.97,35.42,28.511,72.48,44.5,34.15,001000
2003-01-15,56.27,34.93,28.54,71.45,44.37,33.35,011011
2003-01-16,55.35,35.09,30.2,71.0,44.85,33.46,000100
2003-01-17,51.46,34.72,29.11,71.48,44.32,33.29,001000
2003-01-21,51.33,33.92,29.27,70.73,42.82,32.4,001100
2003-01-22,51.0,33.49,30.0,70.9,42.24,31.78,101111
2003-01-23,52.28,33.41,32.0,71.6,42.48,31.85,001000
2003-01-24,49.85,32.69,32.3,69.62,41.72,31.01,001000
2003-01-27,49.17,31.82,32.85,68.62,41.19,30.62,010111
2003-01-28,48.82,32.66,31.25,69.1,41.31,31.45,101100
2003-01-29,49.91,32.66,31.37,69.59,41.31,31.45,010010
2003-01-30,48.24,33.23,30.15,68.71,41.95,30.66,010111
2003-01-31,47.46,34.15,29.25,70.05,42.2,31.59,110000
2003-02-03,48.56,34.63,28.5,70.03,41.72,31.11,001001
2003-02-04,47.32,34.63,31.68,68.64,41.58,31.24,000010
2003-02-05,46.96,34.13,31.2,68.5,41.97,30.67,101000
2003-02-06,47.42,33.61,31.24,68.42,41.06,30.55,001000
2003-02-07,46.58,33.35,32.0,67.94,40.86,30.0,110101
2003-02-10,47.38,33.61,30.49,68.21,40.5,30.27,001010
2003-02-11,46.44,33.37,30.92,67.73,41.8,29.84,000000
2003-02-12,46.44,32.7,30.81,67.2,41.53,29.63,111100
2003-02-13,46.99,33.13,31.0,67.6,41.5,29.5,110111
2003-02-14,48.3,33.44,29.85,68.87,41.99,30.15,010110
2003-02-18,24.96,33.75,28.4,69.81,43.08,30.0,010011
2003-02-19,24.53,33.78,27.5,69.75,43.09,30.18,000000
2003-02-20,24.14,33.63,26.38,69.46,42.47,29.17,110111
2003-02-21,24.63,34.18,26.14,70.36,42.71,29.64,001000
2003-02-24,24.07,34.0,27.13,68.67,41.4,28.49,110110
2003-02-25,24.19,34.14,26.06,69.07,41.75,28.19,001000
2003-02-26,23.61,33.84,26.1,68.33,41.65,27.84,010101
2003-02-27,23.58,33.98,25.35,69.2,41.63,27.95,111100
2003-02-28,23.7,34.02,25.45,69.24,41.38,27.56,010000
2003-03-03,23.54,34.46,24.01,68.58,41.01,27.11,000001
2003-03-04,23.07,34.23,24.0,68.05,39.85,27.45,111110
2003-03-05,23.44,34.92,24.25,68.34,40.76,26.74,000000
2003-03-06,23.27,34.56,24.2,68.15,39.76,26.16,110110
2003-03-07,23.56,34.79,23.08,68.99,40.31,25.84,000000
2003-03-10,22.95,34.35,21.1,66.84,39.35,25.52,010000
2003-03-11,22.8,34.57,10.13,65.63,38.96,25.22,101100
2003-03-12,23.39,34.06,10.7,65.84,37.96,25.15,111111
2003-03-13,24.67,34.49,11.15,67.6,39.13,25.35,101011
2003-03-14,24.86,34.39,11.98,67.31,39.24,25.55,111111
2003-03-17,25.93,35.05,12.14,69.12,40.87,26.9,111011
2003-03-18,26.04,35.25,12.15,68.34,41.06,27.83,110101
2003-03-19,26.32,35.59,11.79,69.5,40.97,27.95,000110
2003-03-20,26.25,35.59,11.43,69.52,41.11,27.82,110111
2003-03-21,26.57,36.0,11.23,70.5,43.09,28.1,001000
2003-03-24,25.29,35.31,11.68,68.8,40.35,27.03,111111
2003-03-25,25.49,35.67,11.89,69.31,40.94,27.37,011000
2003-03-26,25.25,35.86,11.97,68.55,40.02,26.4,010001
2003-03-27,25.04,35.92,11.6,68.29,39.86,26.52,011100
2003-03-28,24.67,36.03,12.55,68.58,39.62,26.1,001000
2003-03-31,24.21,34.95,13.06,66.84,39.26,25.06,111111
2003-04-01,24.35,35.65,13.17,68.0,39.44,25.67,110111
2003-04-02,25.72,35.7,12.74,69.82,41.49,26.66,100000
2003-04-03,25.73,35.05,12.7,69.19,41.46,26.55,011100
2003-04-04,25.09,35.52,12.94,70.0,41.2,26.5,100011
2003-04-07,25.17,35.05,12.9,69.44,41.24,27.4,101110
2003-04-08,25.58,34.58,13.37,70.85,41.97,27.36,001001
2003-04-09,24.57,34.47,15.111,70.16,41.09,27.48,110110
2003-04-10,24.59,34.68,15.097,71.21,41.35,27.09,000100
2003-04-11,24.2,34.33,14.93,71.34,40.94,26.47,111111
2003-04-14,24.76,34.87,15.0,72.0,41.13,27.25,011101
2003-04-15,24.6,35.05,15.29,72.68,40.89,27.29,100000
2003-04-16,24.92,34.69,15.253,71.99,40.19,26.64,111111
2003-04-17,25.5,35.03,15.59,72.88,41.66,26.65,001001
2003-04-21,25.21,34.87,15.74,72.8,41.25,26.78,110111
2003-04-22,25.76,35.42,15.45,74.24,42.69,27.8,000111
2003-04-23,25.72,35.34,15.0,74.55,43.02,28.14,000000
2003-04-24,25.49,35.13,14.42,73.56,42.83,27.63,000000
2003-04-25,25.22,34.79,14.4,72.58,42.7,27.19,110111
2003-04-28,25.74,35.41,14.2,73.67,43.5,27.38,100111
2003-04-29,25.8,34.83,14.09,73.74,43.67,27.76,011110
2003-04-30,25.57,35.2,15.01,74.05,44.03,27.28,111100
2003-05-01,25.72,35.48,16.09,74.25,43.26,27.11,111111
2003-05-02,26.1,36.04,16.85,74.91,43.95,28.62,001010
2003-05-05,25.86,35.45,17.721,74.14,44.0,27.62,100101
2003-05-06,26.37,35.2,17.05,74.41,43.97,28.14,010011
2003-05-07,25.99,35.41,16.02,74.26,44.3,28.38,001000
2003-05-08,25.74,35.34,17.5,73.69,43.66,28.14,111111
2003-05-09,26.36,35.47,17.76,74.0,44.48,29.1,011111
2003-05-12,26.2,35.55,18.03,74.51,44.7,29.82,000000
2003-05-13,25.99,35.53,17.8,74.32,44.18,29.55,001010
2003-05-14,25.62,35.21,18.93,73.94,44.5,29.49,111111
2003-05-15,25.79,35.29,19.87,74.42,44.64,30.16,011001
2003-05-16,25.57,35.45,20.33,74.16,44.4,30.42,000000
2003-05-19,24.76,35.04,19.89,72.47,43.61,29.07,010100
2003-05-20,24.63,35.32,19.39,72.51,43.42,28.93,011100
2003-05-21,24.03,35.79,20.11,73.05,43.42,28.8,110111
2003-05-22,24.16,35.95,19.43,73.12,44.25,29.1,111101
2003-05-23,24.22,35.98,19.84,73.75,43.67,29.99,110110
2003-05-27,24.79,36.71,19.28,74.99,44.0,29.9,000001
2003-05-28,24.41,36.45,17.76,74.34,43.48,30.38,001000
2003-05-29,24.4,35.97,18.26,73.58,42.73,29.95,110111
2003-05-30,24.61,36.4,17.47,74.2,43.67,30.67,111011
2003-06-02,24.64,36.58,18.2,74.13,44.4,31.96,110111
2003-06-03,24.88,36.98,18.1,75.71,45.1,32.11,010111
2003-06-04,24.87,37.4,17.87,76.66,45.57,33.55,001111
2003-06-05,24.09,37.16,17.93,76.72,45.87,33.68,010101
2003-06-06,23.67,37.34,16.81,76.92,45.57,34.86,111000
2003-06-09,23.75,37.46,17.05,75.83,45.1,33.17,110101
2003-06-10,24.68,37.54,16.13,77.1,44.95,34.31,111111
2003-06-11,24.88,38.2,16.32,78.39,45.84,35.4,101111
2003-06-12,24.99,38.2,16.68,78.44,46.27,35.75,001100
2003-06-13,24.65,37.93,17.73,78.49,45.72,35.34,110111
2003-06-16,25.39,38.31,17.55,79.89,47.85,36.41,101010
2003-06-17,25.96,37.67,18.1,79.84,48.03,36.15,101000
2003-06-18,26.07,37.34,18.11,79.73,47.31,35.83,001000
2003-06-19,26.07,36.88,18.35,78.41,46.56,35.5,110111
2003-06-20,26.33,36.89,18.3,78.91,46.86,35.53,010010
2003-06-23,25.78,36.94,18.001,77.92,46.95,34.46,000001
2003-06-24,25.7,36.9,16.87,77.55,46.83,34.5,001100
2003-06-25,25.26,36.66,17.13,78.65,46.09,34.41,110100
2003-06-26,25.75,36.7,16.72,79.66,45.99,34.4,001000
2003-06-27,25.63,36.37,16.901,79.61,45.62,34.22,101011
2003-06-30,25.64,35.91,17.0,79.03,45.7,34.32,111111
2003-07-01,26.15,36.18,17.9,80.0,46.07,34.65,111111
2003-07-02,26.88,36.28,18.1,80.4,46.51,34.8,000000
2003-07-03,26.5,36.06,17.89,80.01,46.23,34.58,100111
2003-07-07,27.42,36.05,17.24,80.9,46.38,35.01,100100
2003-07-08,27.7,35.65,16.75,81.48,46.09,34.99,011101
2003-07-09,27.47,35.86,16.89,81.85,45.18,35.23,001000
2003-07-10,26.91,35.5,17.08,81.6,45.0,34.69,110111
2003-07-11,27.31,35.6,17.03,82.88,46.15,35.18,100100
2003-07-14,27.4,35.3,17.0,83.46,45.97,34.58,000100
2003-07-15,27.27,35.19,15.79,83.5,45.0,33.44,100000
2003-07-16,27.52,34.92,15.51,82.78,44.4,33.39,011010
2003-07-17,26.69,35.2,16.25,81.52,45.76,33.17,110111
2003-07-18,26.89,35.88,15.97,83.15,46.61,33.35,001000
2003-07-21,26.04,35.38,17.35,82.18,45.9,32.35,111111
2003-07-22,26.38,35.72,17.45,83.19,48.19,32.57,101101
2003-07-23,26.45,35.67,18.814,83.36,47.97,32.69,001000
2003-07-24,26.0,35.25,18.9,81.96,47.85,32.2,111111
2003-07-25,26.89,35.76,19.4,83.53,49.88,32.68,001001
2003-07-28,26.61,35.75,19.499,82.83,49.4,32.77,001110
2003-07-29,26.47,35.43,19.5,82.88,50.1,32.05,001011
2003-07-30,26.23,35.32,19.62,82.75,50.13,32.52,111011
2003-07-31,26.41,35.58,19.69,82.57,50.78,33.12,000000
2003-08-01,26.17,35.33,19.5,80.74,50.73,32.42,111100
2003-08-04,26.18,35.61,20.7,81.6,50.49,32.22,001000
2003-08-05,25.66,35.35,20.76,79.8,49.31,31.22,011101
2003-08-06,25.65,35.75,22.39,80.6,48.95,31.91,111011
2003-08-07,25.71,36.25,22.94,80.53,49.8,31.93,010111
2003-08-08,25.58,36.52,20.2,81.29,51.18,32.25,101000
2003-08-11,25.61,36.52,21.25,80.61,50.98,32.22,110111
2003-08-12,25.73,36.71,20.811,81.43,53.51,32.61,001010
2003-08-13,25.6,36.5,21.3,80.79,55.0,32.38,111111
2003-08-14,25.63,36.94,21.5,81.42,55.07,32.98,000110
2003-08-15,25.54,36.83,21.05,81.5,55.08,32.94,110011
2003-08-18,25.7,36.92,20.69,81.07,55.97,33.58,101111
2003-08-19,26.62,36.68,21.4,81.21,56.13,34.33,011111
2003-08-20,26.45,36.8,22.89,81.71,56.61,34.36,010011
2003-08-21,26.24,37.05,22.5,80.99,58.06,34.94,001001
2003-08-22,26.22,36.53,23.4,78.38,57.1,35.68,110000
2003-08-25,26.5,36.77,22.53,77.66,56.22,35.3,110101
2003-08-26,26.57,36.83,22.18,77.89,55.92,35.71,011001
2003-08-27,26.42,37.25,24.14,77.63,55.91,36.14,111111
2003-08-28,26.51,37.55,24.81,78.3,56.1,36.98,110111
2003-08-29,26.52,37.7,24.24,79.25,56.51,37.39,110101
2003-09-02,27.26,37.97,23.52,79.43,55.94,37.69,110001
2003-09-03,28.3,38.08,23.25,78.0,55.49,38.37,111010
2003-09-04,28.43,38.16,23.95,76.24,56.09,37.89,001000
2003-09-05,28.38,37.97,24.17,76.15,55.58,37.16,110110
2003-09-08,28.84,38.47,24.02,76.98,56.34,36.96,001000
2003-09-09,28.37,38.11,25.03,76.11,55.92,36.33,000000
2003-09-10,27.55,38.0,24.31,74.87,54.6,35.62,100101
2003-09-11,27.84,38.0,24.19,75.6,53.87,35.72,100110
2003-09-12,28.34,37.73,23.93,75.83,54.0,35.66,101110
2003-09-15,28.36,37.51,24.12,77.0,54.04,35.5,111111
2003-09-16,28.9,37.71,24.44,77.64,54.95,35.81,001110
2003-09-17,28.5,36.84,25.11,77.97,55.08,35.43,111111
2003-09-18,29.5,37.08,25.79,79.69,56.09,36.14,101000
2003-09-19,29.96,36.99,25.82,79.22,55.68,35.79,001000
2003-09-22,29.07,36.72,26.36,78.6,54.8,34.89,110101
2003-09-23,29.6,37.06,25.5,79.05,54.76,35.15,000000
2003-09-24,28.46,36.9,25.0,78.4,53.79,34.2,010100
2003-09-25,28.24,37.15,23.8,78.5,53.5,33.76,000101
2003-09-26,28.19,36.78,22.46,78.8,52.24,34.01,111011
2003-09-29,28.83,37.02,22.8,78.72,52.71,34.45,001010
2003-09-30,27.8,36.6,23.0,78.04,53.31,34.33,110111
2003-10-01,28.52,37.35,22.85,79.22,55.7,35.34,011010
2003-10-02,28.5,37.56,23.35,79.19,55.94,35.33,110111
2003-10-03,29.08,37.75,22.08,79.55,56.15,35.85,111100
2003-10-06,29.19,38.09,22.2,80.45,55.98,35.81,011011
2003-10-07,29.14,38.34,22.27,80.35,56.38,36.17,001011
2003-10-08,28.82,38.04,22.65,80.34,56.5,36.28,100111
2003-10-09,28.94,37.95,22.41,80.67,57.87,36.79,011101
2003-10-10,28.91,38.3,22.52,81.12,57.43,36.95,011111
2003-10-13,28.78,38.48,22.62,81.74,57.75,37.3,011110
2003-10-14,28.68,38.74,22.89,82.5,57.8,37.15,100010
2003-10-15,29.07,38.49,22.84,82.06,58.88,37.0,111001
2003-10-16,29.23,38.91,23.761,81.93,56.91,37.45,000010
2003-10-17,28.93,38.66,22.8,81.7,56.95,37.24,100001
2003-10-20,29.35,38.62,21.88,81.41,56.64,37.27,001000
2003-10-21,29.35,38.35,22.7,81.02,56.53,36.6,001100
2003-10-22,28.89,37.35,23.21,81.03,56.5,36.16,110110
2003-10-23,28.91,37.6,22.45,81.78,56.8,35.94,011111
2003-10-24,26.61,37.85,23.7,81.86,57.06,36.28,101010
2003-10-27,26.91,37.74,23.98,73.57,57.21,36.04,110010
2003-10-28,27.2,38.0,22.65,72.85,58.29,36.04,001111
2003-10-29,26.74,37.81,22.749,74.36,59.38,38.5,000111
2003-10-30,26.12,36.3,22.44,75.17,60.15,38.77,110110
2003-10-31,26.14,36.58,22.06,75.73,60.62,38.49,110101
2003-11-03,26.68,36.68,21.75,75.99,60.45,38.91,001010
2003-11-04,26.07,36.32,22.31,75.54,61.2,38.73,100110
2003-11-05,26.1,36.03,22.22,76.2,61.34,38.6,101111
2003-11-06,26.23,35.92,22.32,76.84,61.92,38.89,001001
2003-11-07,26.1,35.56,22.82,76.15,60.82,38.9,011000
2003-11-10,26.0,35.76,23.38,75.61,60.4,38.83,011000
2003-11-11,25.8,36.05,23.73,75.51,59.94,38.32,101111
2003-11-12,25.98,36.02,25.3,75.81,61.66,39.07,011011
2003-11-13,25.69,36.26,25.84,75.41,62.97,39.9,000000
2003-11-14,25.5,36.0,25.53,74.72,62.03,39.25,000001
2003-11-17,25.15,35.6,25.249,74.57,60.53,39.74,001000
2003-11-18,25.15,35.15,27.97,73.95,60.49,38.83,110101
2003-11-19,25.35,35.44,27.04,74.37,60.14,39.4,000000
2003-11-20,25.1,35.31,26.789,74.0,59.66,39.35,111100
2003-11-21,25.11,35.34,27.36,74.35,59.63,38.86,110111
2003-11-24,25.73,35.56,26.27,74.9,60.2,38.89,010110
2003-11-25,25.4,35.82,26.15,75.05,61.44,38.26,111101
2003-11-26,25.45,36.28,27.06,75.47,61.1,38.28,101011
2003-11-28,25.71,36.2,27.3,75.43,61.23,38.39,111110
2003-12-01,25.84,36.39,27.8,76.35,61.68,38.02,011100
2003-12-02,25.66,36.5,28.05,76.61,60.65,37.83,110011
2003-12-03,25.67,36.54,27.48,75.45,60.8,38.52,110111
2003-12-04,26.2,37.02,27.22,75.48,60.95,39.11,001010
2003-12-05,25.98,36.78,28.51,75.11,62.01,38.0,110111
2003-12-08,26.24,37.4,28.46,76.0,62.35,39.12,110000
2003-12-09,26.38,37.64,27.3,75.41,62.04,38.58,110101
2003-12-10,26.59,37.79,26.24,75.59,61.49,38.87,111111
2003-12-11,26.61,37.91,26.75,75.89,62.52,39.56,111000
2003-12-12,26.65,38.06,27.11,75.85,62.34,39.37,100110
2003-12-15,26.74,37.8,26.54,76.43,62.52,39.2,110111
2003-12-16,27.06,38.47,25.51,77.5,64.01,39.93,011111
2003-12-17,27.04,38.88,25.8,77.88,65.57,40.86,110111
2003-12-18,27.4,39.41,25.52,78.9,66.65,41.35,011111
2003-12-19,27.36,39.6,25.75,79.0,67.1,41.48,000101
2003-12-22,27.18,39.47,25.35,79.06,67.0,41.6,011111
2003-12-23,27.15,39.75,26.16,79.31,67.04,41.94,011000
2003-12-24,27.04,39.83,26.3,79.25,64.5,41.36,111101
2003-12-26,27.21,40.05,26.93,79.59,64.32,41.47,111111
2003-12-29,27.46,40.58,28.22,80.3,64.5,42.0,110111
2003-12-30,27.52,40.68,27.83,80.5,64.66,42.28,010010
2003-12-31,27.37,41.0,27.35,80.43,65.05,42.14,101000
2004-01-02,27.45,40.63,27.75,79.09,64.3,41.99,111111
2004-01-05,28.14,41.58,28.05,79.32,64.39,42.07,100000
2004-01-06,28.24,41.3,27.61,79.19,62.6,41.93,000011
2004-01-07,28.21,41.0,27.4,79.01,64.2,42.28,000101
2004-01-08,28.16,40.9,27.37,79.05,63.74,42.86,001000
2004-01-09,27.66,40.29,28.1,78.35,63.43,42.64,010110
2004-01-12,27.57,40.86,28.08,78.5,64.75,42.41,001010
2004-01-13,27.43,40.68,28.46,78.3,65.17,42.24,100111
2004-01-14,27.7,40.68,26.12,79.25,65.61,43.11,000010
2004-01-15,27.54,40.28,24.29,78.68,66.03,43.04,110101
2004-01-16,27.81,40.5,23.67,79.02,64.86,44.01,111100
2004-01-20,28.1,40.88,24.49,80.07,64.63,43.18,110111
2004-01-21,28.3,41.43,24.19,81.85,65.87,43.6,000010
2004-01-22,28.01,41.28,24.07,81.7,66.4,42.9,100000
2004-01-23,28.48,41.04,23.7,81.27,66.33,41.85,110111
2004-01-26,28.8,41.55,23.56,82.24,67.0,42.44,001000
2004-01-27,28.25,41.19,24.14,82.0,65.9,41.94,000000
2004-01-28,27.71,40.81,24.1,80.5,63.86,41.54,110101
2004-01-29,27.91,41.47,23.52,80.92,62.11,42.3,000110
2004-01-30,27.65,40.79,22.0,81.46,62.6,41.75,000101
2004-02-02,27.4,40.69,20.59,81.55,62.48,42.54,001001
2004-02-03,27.29,40.41,20.7,81.51,61.95,43.1,000101
2004-02-04,27.01,40.35,20.63,81.7,60.99,43.56,011111
2004-02-05,26.96,40.38,21.25,82.0,61.38,44.36,111110
2004-02-06,27.08,40.51,22.15,82.76,62.01,44.35,011000
2004-02-09,26.9,40.73,23.12,81.68,61.04,43.96,111010
2004-02-10,27.02,41.09,23.16,81.62,61.1,43.77,111111
2004-02-11,27.15,41.92,23.42,81.99,64.5,44.49,000010
2004-02-12,26.95,41.91,23.03,81.65,64.76,44.37,000001
2004-02-13,26.59,41.91,22.74,81.57,64.01,44.45,111111
2004-02-17,26.99,42.23,22.76,81.86,67.0,44.6,000000
2004-02-18,26.77,41.8,22.06,81.57,66.65,44.59,011000
2004-02-19,26.46,41.95,22.12,81.37,66.23,44.52,110000
2004-02-20,26.57,42.03,21.6,81.34,65.32,44.34,110110
2004-02-23,26.61,42.58,20.39,82.0,65.39,43.62,100000
2004-02-24,26.88,42.31,20.33,81.45,64.59,43.22,010111
2004-02-25,26.7,42.65,19.9,81.71,64.93,43.82,000110
2004-02-26,26.5,42.31,19.7,82.0,65.7,42.44,101001
2004-02-27,26.53,42.17,19.87,81.92,64.23,43.37,111111
2004-03-01,26.7,42.52,20.22,82.13,65.31,43.77,000100
2004-03-02,26.39,42.04,20.0,82.5,64.95,43.33,000110
2004-03-03,26.37,41.9,19.87,82.62,65.06,43.06,001000
2004-03-04,26.37,41.75,19.92,82.12,64.9,42.63,011111
2004-03-05,26.35,42.49,20.27,82.74,65.82,42.72,011010
2004-03-08,25.83,42.56,20.3,82.44,65.85,42.42,010010
2004-03-09,25.72,42.78,19.87,81.77,66.71,41.68,000000
2004-03-10,25.37,42.43,19.42,79.99,63.79,41.12,000000
2004-03-11,25.09,41.35,18.79,79.55,61.93,40.15,110111
2004-03-12,25.38,42.03,18.22,80.32,64.61,40.3,000000
2004-03-15,25.16,41.78,17.77,79.39,63.75,39.78,111110
2004-03-16,25.18,42.07,18.0,80.11,64.79,39.41,010111
2004-03-17,25.13,42.24,17.8,80.45,66.47,39.8,011000
2004-03-18,24.89,42.46,18.64,80.08,66.15,39.72,001010
2004-03-19,24.63,41.5,19.58,79.85,66.19,39.43,000000
2004-03-22,24.5,40.94,19.18,78.73,64.96,38.68,001011
2004-03-23,24.15,40.76,19.84,78.53,66.02,39.11,100000
2004-03-24,24.41,40.1,19.68,78.31,65.97,39.03,111111
2004-03-25,25.19,40.25,19.91,79.74,66.92,39.72,010110
2004-03-26,25.03,40.74,19.27,80.1,68.23,39.35,110111
2004-03-29,25.31,41.09,18.8,81.04,69.86,39.93,011111
2004-03-30,25.2,41.55,18.96,81.77,69.94,40.33,011001
2004-03-31,24.93,41.59,19.67,80.98,69.31,41.07,101100
2004-04-01,25.08,41.52,21.41,81.47,69.15,40.77,111011
2004-04-02,25.85,41.91,22.3,80.51,70.18,41.84,110111
2004-04-05,25.951,42.25,22.22,81.25,71.72,42.54,000110
2004-04-06,25.8,42.19,22.04,82.0,72.94,42.36,001000
2004-04-07,25.59,41.9,22.05,81.45,72.82,41.76,010010
2004-04-08,25.48,42.45,21.75,81.05,73.34,41.35,110111
2004-04-12,25.61,43.11,21.71,81.97,73.75,42.15,000000
2004-04-13,25.45,42.82,20.47,80.5,72.85,41.78,110000
2004-04-14,25.51,43.3,20.23,80.09,72.57,41.57,010100
2004-04-15,25.215,43.68,19.96,80.28,72.37,41.53,010110
2004-04-16,25.16,43.86,19.72,80.78,73.31,41.5,100110
2004-04-19,25.53,43.73,19.31,81.16,73.42,41.49,000000
2004-04-20,25.33,42.73,18.6,80.08,71.85,40.55,110101
2004-04-21,25.45,42.95,18.02,80.58,71.52,40.85,110111
2004-04-22,25.95,43.3,17.72,81.39,74.85,42.27,100101
2004-04-23,27.54,42.97,17.461,81.45,71.2,42.45,010001
2004-04-26,27.24,43.01,17.46,81.25,70.26,43.24,011111
2004-04-27,27.22,43.75,17.83,81.79,71.13,43.55,000001
2004-04-28,26.56,43.12,16.58,80.9,69.02,44.03,001000
2004-04-29,26.48,42.54,16.63,80.65,67.69,43.25,011010
2004-04-30,26.13,42.55,16.71,80.49,68.04,42.69,110111
2004-05-03,26.35,43.68,16.52,80.98,68.92,43.58,001110
2004-05-04,26.33,43.52,17.02,81.52,69.31,43.28,010101
2004-05-05,26.3,43.99,16.89,81.57,68.95,43.76,000001
2004-05-06,26.12,43.83,16.6,80.1,68.0,43.93,000000
2004-05-07,25.78,43.25,15.76,78.55,66.87,43.4,101000
2004-05-10,25.93,42.05,16.26,77.92,64.7,42.59,111111
2004-05-11,25.94,42.6,16.36,78.43,64.9,43.18,010101
2004-05-12,25.94,43.0,16.25,80.34,64.64,43.58,100011
2004-05-13,26.1,42.73,15.73,80.18,66.7,43.62,011110
2004-05-14,25.86,43.27,16.1,80.2,66.86,43.44,001000
2004-05-17,25.54,43.05,16.29,79.87,66.0,42.73,101101
2004-05-18,25.83,42.69,16.55,80.85,64.76,43.02,001001
2004-05-19,25.62,42.6,17.09,80.65,64.2,43.38,111100
2004-05-20,25.73,42.73,17.25,81.32,63.12,42.92,101101
2004-05-21,25.89,42.6,17.6,81.47,62.9,43.4,011111
2004-05-24,25.76,42.8,17.83,81.55,63.86,44.56,111111
2004-05-25,26.1,43.82,18.26,82.44,64.43,44.7,101111
2004-05-26,26.14,43.55,18.29,82.94,65.05,44.76,101011
2004-05-27,26.19,43.37,18.7,82.61,65.65,46.2,100110
2004-05-28,26.23,43.25,18.19,83.13,65.7,45.8,010011
2004-06-01,26.11,43.7,17.79,83.04,66.73,45.88,110111
2004-06-02,26.13,43.78,17.77,83.13,67.35,46.75,001000
2004-06-03,25.89,43.55,17.88,83.03,66.56,46.1,101111
2004-06-04,25.95,43.37,18.19,83.6,67.16,46.9,111111
2004-06-07,26.43,44.0,18.21,84.63,68.9,48.13,100000
2004-06-08,26.6,43.89,17.99,84.15,67.69,48.09,000001
2004-06-09,26.47,43.45,16.9,83.55,66.97,48.66,111111
2004-06-10,26.77,43.98,17.2,84.21,67.24,48.75,100011
2004-06-14,26.9,43.85,16.6,82.55,67.35,48.83,110111
2004-06-15,27.405,44.08,8.49,84.23,68.65,49.25,010001
2004-06-16,27.32,44.73,8.17,83.93,68.05,49.9,111010
2004-06-17,27.769,44.77,8.349,83.67,68.52,49.47,111111
2004-06-18,28.35,44.98,8.39,84.51,69.17,49.8,001100
2004-06-21,28.35,44.73,8.56,84.94,68.32,49.5,011011
2004-06-22,28.29,44.9,8.67,84.52,69.06,49.67,111111
2004-06-23,28.3,45.46,8.79,84.77,69.3,50.67,101100
2004-06-24,28.39,45.27,9.0,85.44,69.24,50.35,100011
2004-06-25,28.57,44.25,8.86,84.0,69.76,51.3,011100
2004-06-28,28.28,44.38,8.93,84.72,67.58,50.21,110011
